gene,logFC,AveExpr,t,pvalue,padj,B
ENSG00000172137.19,0.126691748091413,3.43024334680582,0.738693427115672,0.460749730539437,0.75093864846426,-4.95280612262077
ENSG00000136875.13,-0.0073250636933964,6.12257659912551,-0.738662049639643,0.460768755995896,0.75093864846426,-7.12598969508507
ENSG00000285331.2,-0.0167256069905139,5.44584147260189,-0.738446485574069,0.460899473310953,0.7509589293065,-6.13992542161582
ENSG00000278765.1,0.027797175772738,4.7972137699299,0.738442390236179,0.460901956911682,0.7509589293065,-5.52108689017573
ENSG00000115073.8,-0.00637940607593804,6.28694653798207,-0.738427554401779,0.460910954105103,0.7509589293065,-7.22760297471446
ENSG00000176946.12,-0.00780958439311211,6.23614509195077,-0.738397261472098,0.460929325562306,0.7509589293065,-7.20558461408415
ENSG00000143390.18,0.00984941537773526,6.14601743128941,0.738079239292953,0.46112221821108,0.751212842472886,-7.15455432984899
ENSG00000154065.17,-0.0368364594537345,5.76122329516808,-0.737931519649904,0.461211831268739,0.751298475885514,-6.61688740427568
ENSG00000112210.12,0.0299446937297319,5.46038403125544,0.737816351276776,0.461281704121782,0.751351941998845,-6.21289677832194
ENSG00000219992.2,0.0835433495577754,4.35515061385501,0.737615388840589,0.46140364262673,0.751490199086616,-5.24084343558956
ENSG00000180953.11,0.0349518808746281,5.01825247332708,0.737509479487233,0.46146791280937,0.751534516853615,-5.71350659516243
ENSG00000089234.16,-0.00550745768051011,6.06613248812041,-0.737430445269133,0.461515877323391,0.751552274651976,-7.06804541283118
ENSG00000288675.1,0.0484956483201003,4.63065126699714,0.737216878041727,0.46164550162513,0.751702997226273,-5.38910257871678
ENSG00000151689.13,-0.0160372680984328,6.0372430236358,-0.737012852179637,0.461769353905685,0.751844297699991,-7.0223567952849
ENSG00000177103.15,0.111875164974035,4.20216450093595,0.736884825033408,0.461847081295995,0.751850347970306,-5.25588719157832
ENSG00000198841.4,-0.0133081954593301,5.64935874996878,-0.736725996827199,0.461943518726804,0.751850347970306,-6.41338762131699
ENSG00000276231.5,0.0308481207379871,5.3198119118154,0.736630586827457,0.462001455278003,0.751850347970306,-6.02821996630434
ENSG00000236914.4,0.06203356589484,4.84501972044646,0.736625396348302,0.46200460724975,0.751850347970306,-5.57059265270198
ENSG00000134970.14,-0.00860238246107246,6.37194825255568,-0.73654656264148,0.462052481311516,0.751850347970306,-7.25278806296089
ENSG00000203392.3,0.0630861708926618,4.51093819310389,0.736546534168017,0.462052498603358,0.751850347970306,-5.31214370060999
ENSG00000219491.7,-0.156926148170794,2.95474197037404,-0.736503307878262,0.462078750207909,0.751850347970306,-4.83166748396038
ENSG00000120693.14,-0.0291089134857621,5.34306000261206,-0.736464724211921,0.462102183024483,0.751850347970306,-6.02055455249023
ENSG00000108669.16,-0.00759596105405947,6.28924310191031,-0.736457208262622,0.46210674772434,0.751850347970306,-7.22942881106151
ENSG00000131203.13,0.0521693127242393,5.37182020442499,0.736377196474938,0.462155343260706,0.75185234397234,-6.08729352184063
ENSG00000112619.8,0.0867080389921474,4.35613146594833,0.736333102204909,0.462182125349337,0.75185234397234,-5.24981628498796
ENSG00000124222.22,-0.00658494716617066,6.22621941692092,-0.736032044121369,0.462365006041025,0.752089512914569,-7.20247141288698
ENSG00000176700.20,0.0249024814045411,5.14215029692285,0.735915291693733,0.462435939376276,0.752116515209927,-5.83896734124079
ENSG00000275880.1,0.0713431943629172,4.77605922565527,0.735882631581611,0.462455783231549,0.752116515209927,-5.54652316246283
ENSG00000261211.1,-0.0418561385659436,5.19358210737831,-0.735818916301614,0.462494497174201,0.752119158636377,-5.87415604297114
ENSG00000229036.7,0.0288079184220326,5.35106629050202,0.735685596529387,0.462575509277098,0.7521905823615,-6.08468590687082
ENSG00000128000.17,0.0147218862305642,5.79337214541753,0.735463181132453,0.462710678282175,0.75235005170656,-6.66882732653547
ENSG00000121716.20,0.0417161543199934,5.35746957835572,0.735137729143174,0.462908505864775,0.752588401173952,-6.0924450013895
ENSG00000006625.18,-0.0117867528511552,6.03519735083442,-0.735099919845663,0.46293149150569,0.752588401173952,-7.0250818252896
ENSG00000152556.17,0.0180334406388048,5.9366242300817,0.734958123677046,0.463017700231046,0.752668211862557,-6.91667351372151
ENSG00000224738.1,-0.0363638286341636,4.87890895776724,-0.734767867128273,0.463133385863953,0.752775291217321,-5.57468153326301
ENSG00000279738.1,-0.017093082921825,5.28874931285757,-0.734727696160525,0.463157813921718,0.752775291217321,-5.96937869408454
ENSG00000284946.1,0.0717316342445213,4.6793565740352,0.734478074724736,0.463309625477916,0.752961684169471,-5.48248431011741
